2024-04-30 17:22:05.786 | INFO     | __main__:<module>:122 - 开始执行...
2024-04-30 17:22:24.113 | INFO     | __main__:get_repo_issues_list:59 - {'title': '新增积分页的GUI实现，并且优化了UI部分动态加载数据的源码', 'number': 338, 'body': None}
2024-04-30 17:22:24.135 | INFO     | __main__:get_repo_issues_list:59 - {'title': '新增通义千问的接入；更新投资人信息', 'number': 339, 'body': None}
2024-04-30 17:22:24.144 | INFO     | __main__:get_repo_issues_list:59 - {'title': '补充通义千问依赖；GUI的下拉选择框支持编辑，可以填入关键词进行直接的搜索', 'number': 340, 'body': None}
2024-04-30 17:22:24.151 | INFO     | __main__:get_repo_issues_list:59 - {'title': '补充遗漏依赖库；更新违禁词库；', 'number': 341, 'body': None}
2024-04-30 17:22:24.162 | INFO     | __main__:get_repo_issues_list:59 - {'title': '🙋 1.智谱AI弹幕斜杠产生的乱码。 2.违禁词不能提前触达导致的生成内容和弹幕朗读（以及恶意关闭） 3.本地库的模糊调用效果不佳，且弹幕姬与读弹无生成。 4.问题前预输入文字是否可更改为能及时调整或批次输入。', 'number': 342, 'body': '## Question Report\r\n\r\n- 搜索打开和关闭的 [GitHub 问题](https://github.com/eryajf/go-ldap-admin/issues)\r\n\r\n请在提交问题之前回答这些问题，谢谢。 | Please answer these questions before submitting them. Thank you.\r\n\r\n### 你使用了哪个版本？ | Which version did you use?\r\n20230903\r\n\r\n### 您使用的python版本&系统环境？ | Your usage python version & system?\r\n例如：\r\npython：3.10.16\r\n系统：win10\r\n\r\n### 预期行为 | Expected behavior\r\n稳定运行\r\n\r\n### 实际行为 | Actual behavior\r\n1.智谱AI弹幕斜杠产生的乱码。\r\n2.违禁词不能提前触达导致的生成内容和弹幕朗读（以及恶意关闭）\r\n3.本地库的模糊调用效果不佳，且弹幕姬与读弹无生成。\r\n4.问题前预输入文字是否可更改为能及时调整或批次输入。\r\n\r\n### 原因分析（如果可以） | Cause analysis (if possible)\r\n1.智谱家的脑贪传递导致的，这边已经反馈给他们的工作人员但是收效甚微，烦请给个过滤。\r\n2.违禁词只在朗读回复时触发，问题会直接念出来，建议更改为问题+答案检索或直接屏蔽问题，不然读出来不回复怪尴尬的，还能被关闭指令直接给llm关了。\r\n3.本地库的参数不太能做到类似问题触发，相关问题也送不到LLM里面，所以建议参考随机生成的方式先预输入进llm，说不定效果会比较好（对于一些喜欢胡扯但是有文档记忆的llm有奇效）。综上，如果懒得搞建议做个空白的对api输入的调教窗口，这玩意儿比预输入估计要强上不少还省事儿，啥玩意儿都能往里扔。\r\n4.请参考3提出的相关建议或做个可及时更改的。\r\n'}
2024-04-30 17:22:24.179 | INFO     | __main__:get_repo_issues_list:59 - {'title': '更新投资人；修复通义千问必须配置文件的bug', 'number': 343, 'body': None}
2024-04-30 17:22:24.184 | INFO     | __main__:get_repo_issues_list:59 - {'title': '音频部分相关的优化（音频输出路径自定义等）', 'number': 344, 'body': None}
2024-04-30 17:22:24.193 | INFO     | __main__:get_repo_issues_list:59 - {'title': '🚀 关于智谱characterglm调用实现的请求', 'number': 345, 'body': '<!-- 请在您提交期望的功能之前，回答以下这些问题。 | Please answer these questions before you submit the desired feature. -->\r\n#### 你使用了哪个版本？ | Which version did you use?\r\n20230903\r\n\r\n#### 您使用的python版本&系统环境？ | Your usage python version & system?\r\npython：3.10.16\r\n系统：win10\r\n\r\n#### 您期望的结果是怎样的？ | 2. What is your expected outcome?\r\n智谱新出了个可以拟人针对角色扮演的接口，请求尝试实现，详情网址如下：\r\nhttps://open.bigmodel.cn/dev/api#characterglm'}
2024-04-30 17:22:24.199 | INFO     | __main__:get_repo_issues_list:59 - {'title': '智谱AI新增CharacterGLM模型，GUI未适配；追加部分通用配置内容；删除部分违禁词', 'number': 346, 'body': None}
2024-04-30 17:22:24.201 | INFO     | __main__:get_repo_issues_list:59 - {'title': '智谱AI characterglm模型GUI适配', 'number': 347, 'body': None}
2024-04-30 17:22:24.201 | INFO     | __main__:get_repo_issues_list:59 - {'title': '更新投资人信息', 'number': 348, 'body': None}
2024-04-30 17:22:24.203 | INFO     | __main__:get_repo_issues_list:59 - {'title': '文案语音合成失败', 'number': 349, 'body': '<!-- 请在您提交 bug 之前，回答以下这些问题。 | Please answer these questions before you submit a bug. -->\r\n\r\n报错信息2023-10-09 18:46:01,361 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\talk.py[line:262] - INFO: 检测到单击键盘 s，即将停止录音~\r\n2023-10-09 18:46:27,138 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\talk.py[line:262] - INFO: 检测到单击键盘 s，即将停止录音~\r\n2023-10-09 18:46:30,636 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\main.py[line:3482] - INFO: 准备加载 文件：[test.txt]\r\n2023-10-09 18:46:30,636 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\utils\\common.py[line:339] - WARNING: 文件不存在，将创建新文件: test.txt\r\n2023-10-09 18:46:30,636 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\main.py[line:3493] - INFO: 成功加载文案：test.txt\r\n2023-10-09 18:46:31,902 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\main.py[line:3615] - INFO: 刷新文件列表\r\n2023-10-09 18:46:45,321 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\main.py[line:3482] - INFO: 准备加载 文件：[吐槽.txt]\r\n2023-10-09 18:46:45,322 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\utils\\common.py[line:339] - WARNING: 文件不存在，将创建新文件: 吐槽.txt\r\n2023-10-09 18:46:45,322 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\main.py[line:3493] - INFO: 成功加载文案：吐槽.txt\r\n2023-10-09 18:46:46,400 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\main.py[line:3615] - INFO: 刷新文件列表\r\n2023-10-09 18:47:00,008 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\main.py[line:3482] - INFO: 准备加载 文件：[data/copywriting/吐槽.txt]\r\n2023-10-09 18:47:00,009 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\main.py[line:3493] - INFO: 成功加载文案：data/copywriting/吐槽.txt\r\n2023-10-09 18:47:02,240 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\main.py[line:3615] - INFO: 刷新文件列表\r\n2023-10-09 18:47:05,777 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\utils\\audio.py[line:867] - INFO: 即将合成的文案：data/copywriting/吐槽.txt\r\n2023-10-09 18:47:05,777 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\utils\\audio.py[line:851] - ERROR: 没有找到要合并的音频文件\r\n2023-10-09 18:47:05,777 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\utils\\audio.py[line:1060] - INFO: 合成完毕后的音频位于 C:\\AI-Vtuber\\AI-Vtuber-20230924\\out/吐槽.wav\r\n2023-10-09 18:47:05,778 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\utils\\audio.py[line:1063] - INFO: 移动音频到 C:\\AI-Vtuber\\AI-Vtuber-20230924\\out/copywriting/\r\n2023-10-09 18:47:05,779 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\utils\\audio.py[line:1069] - ERROR: Traceback (most recent call last):\r\n  File "C:\\AI-Vtuber\\AI-Vtuber-20230924\\Miniconda3\\lib\\shutil.py", line 816, in move\r\n    os.rename(src, real_dst)\r\nFileNotFoundError: [WinError 2] 系统找不到指定的文件。: \'C:\\\\AI-Vtuber\\\\AI-Vtuber-20230924\\\\out/吐槽.wav\' -> \'C:\\\\AI-Vtuber\\\\AI-Vtuber-20230924\\\\out/copywriting\\\\吐槽.wav\'\r\n\r\nDuring handling of the above exception, another exception occurred:\r\n\r\nTraceback (most recent call last):\r\n  File "C:\\AI-Vtuber\\AI-Vtuber-20230924\\utils\\audio.py", line 1064, in copywriting_synthesis_audio\r\n    self.common.move_file(file_path, out_file_path)\r\n  File "C:\\AI-Vtuber\\AI-Vtuber-20230924\\utils\\common.py", line 399, in move_file\r\n    shutil.move(source_path, destination_path)\r\n  File "C:\\AI-Vtuber\\AI-Vtuber-20230924\\Miniconda3\\lib\\shutil.py", line 836, in move\r\n    copy_function(src, real_dst)\r\n  File "C:\\AI-Vtuber\\AI-Vtuber-20230924\\Miniconda3\\lib\\shutil.py", line 434, in copy2\r\n    copyfile(src, dst, follow_symlinks=follow_symlinks)\r\n  File "C:\\AI-Vtuber\\AI-Vtuber-20230924\\Miniconda3\\lib\\shutil.py", line 254, in copyfile\r\n    with open(src, \'rb\') as fsrc:\r\nFileNotFoundError: [Errno 2] No such file or directory: \'C:\\\\AI-Vtuber\\\\AI-Vtuber-20230924\\\\out/吐槽.wav\'\r\n\r\n2023-10-09 18:47:05,780 - C:\\AI-Vtuber\\AI-Vtuber-20230924\\main.py[line:3668] - ERROR: 合成失败！请排查原因'}
2024-04-30 17:22:24.217 | INFO     | __main__:get_repo_issues_list:59 - {'title': '智谱AI新增characterglm相关配置；新增按键映射配置，执行晚于其他3个模式（GUI未适配）；更新投资人信息', 'number': 350, 'body': None}
2024-04-30 17:22:24.218 | INFO     | __main__:get_repo_issues_list:59 - {'title': '按键映射功能，新增配置项-起始命令', 'number': 351, 'body': None}
2024-04-30 17:22:24.222 | INFO     | __main__:get_repo_issues_list:59 - {'title': '修复文案音频合成bug补充genshinvoice的兼容（不确保没新bug）', 'number': 352, 'body': None}
2024-04-30 17:22:24.229 | INFO     | __main__:get_repo_issues_list:59 - {'title': '补充遗漏的pyautogui库', 'number': 353, 'body': None}
2024-04-30 17:22:24.232 | INFO     | __main__:get_repo_issues_list:59 - {'title': 'webui新增答谢、按键映射板块的配置功能；按键映射增加日志输出；更新投资人', 'number': 354, 'body': None}
2024-04-30 17:22:24.235 | INFO     | __main__:get_repo_issues_list:59 - {'title': '更新文档和思维导图', 'number': 355, 'body': None}
2024-04-30 17:22:24.239 | INFO     | __main__:get_repo_issues_list:59 - {'title': '修复图片路径错误问题', 'number': 356, 'body': None}
2024-04-30 17:22:24.242 | INFO     | __main__:get_repo_issues_list:59 - {'title': '虚拟身体部分对接xuniren项目（具体使用待讲解）', 'number': 357, 'body': None}
2024-04-30 17:22:24.244 | INFO     | __main__:get_repo_issues_list:59 - {'title': '改默认虚拟身体配置为其他', 'number': 358, 'body': None}
2024-04-30 17:22:24.246 | INFO     | __main__:get_repo_issues_list:59 - {'title': '补充webui整合包启动脚本', 'number': 359, 'body': None}
2024-04-30 17:22:24.251 | INFO     | __main__:get_repo_issues_list:59 - {'title': '修复投资人图片路径问题', 'number': 360, 'body': None}
2024-04-30 17:22:24.257 | INFO     | __main__:get_repo_issues_list:59 - {'title': '补充遗漏的nicegui依赖', 'number': 361, 'body': None}
2024-04-30 17:22:24.268 | INFO     | __main__:get_repo_issues_list:59 - {'title': '修改按键映射的函数调用为按下释放，配置结构调整为单个按键多行配置的形式', 'number': 362, 'body': None}
2024-04-30 17:22:24.276 | INFO     | __main__:get_repo_issues_list:59 - {'title': '修复平台配置bug；新增音频随机变速、Live2D、定时任务的配置项；删减部分违禁词', 'number': 363, 'body': None}
2024-04-30 17:22:24.283 | INFO     | __main__:get_repo_issues_list:59 - {'title': '补全通用配置页；修复配置上部分bug', 'number': 364, 'body': None}
2024-04-30 17:22:24.287 | INFO     | __main__:get_repo_issues_list:59 - {'title': '智谱AI新增无用内容删除，让回复更加正常点，不用把相关描述也输出', 'number': 365, 'body': None}
2024-04-30 17:22:24.291 | INFO     | __main__:get_repo_issues_list:59 - {'title': '提供多按键映射的配置实例；修复多按键映射bug', 'number': 366, 'body': None}
2024-04-30 17:22:24.294 | INFO     | __main__:get_repo_issues_list:59 - {'title': 'GUI增加按键映射配置板块；修改相似度配置项为字符串类型', 'number': 367, 'body': None}
2024-04-30 17:22:24.296 | INFO     | __main__:get_repo_issues_list:59 - {'title': '希望添加积分排行榜网页前端', 'number': 368, 'body': '<!-- 请在您提交期望的功能之前，回答以下这些问题。 | Please answer these questions before you submit the desired feature. -->\r\n\r\n#### 您使用的场景？ | 1. Your usage scenarios?\r\n\r\n#### 您期望的结果是怎样的？ | 2. What is your expected outcome?\r\n希望添加积分排行榜网页前端\r\n'}
2024-04-30 17:22:24.311 | INFO     | __main__:get_repo_issues_list:59 - {'title': 'webui新增文案页部分配置功能；补充积分页配置功能（修复部分bug）', 'number': 369, 'body': None}
2024-04-30 17:22:24.333 | INFO     | __main__:get_repo_issues_list:59 - {'title': 'webui新增部分聊天页配置功能；修改watchfiles日志等级', 'number': 370, 'body': None}
2024-04-30 17:22:24.345 | INFO     | __main__:get_repo_issues_list:59 - {'title': 'webui增加聊天输入框及发送按钮；修复webui运行都是b站的问题；优化webui的UI样式', 'number': 371, 'body': None}
2024-04-30 17:22:24.373 | INFO     | __main__:get_repo_issues_list:59 - {'title': '提高httpx日志等级；修复本地问答音频库触发后，会合成多余内容的bug', 'number': 372, 'body': None}
2024-04-30 17:22:24.404 | INFO     | __main__:get_repo_issues_list:59 - {'title': '接入YouTube', 'number': 373, 'body': None}
2024-04-30 17:22:24.424 | INFO     | __main__:get_repo_issues_list:59 - {'title': '修复webui，语音合成配置不生效bug', 'number': 374, 'body': None}
2024-04-30 17:22:24.426 | INFO     | __main__:get_repo_issues_list:59 - {'title': '接入twitch；部分优化', 'number': 375, 'body': None}
2024-04-30 17:22:24.438 | INFO     | __main__:get_repo_issues_list:59 - {'title': '修正twitch依赖库库名', 'number': 376, 'body': None}
2024-04-30 17:22:24.455 | INFO     | __main__:get_repo_issues_list:59 - {'title': '修复斗鱼监听失败bug', 'number': 377, 'body': None}
2024-04-30 17:22:24.463 | INFO     | __main__:get_repo_issues_list:59 - {'title': 'b站登录新增2种登录方式', 'number': 378, 'body': None}
2024-04-30 17:22:24.474 | INFO     | __main__:get_repo_issues_list:59 - {'title': '更新思维导图', 'number': 379, 'body': None}
2024-04-30 17:22:24.477 | INFO     | __main__:get_repo_issues_list:59 - {'title': '新增哔哩哔哩监听方案2（后期实测稳定性）', 'number': 380, 'body': None}
2024-04-30 17:22:24.486 | INFO     | __main__:get_repo_issues_list:59 - {'title': "🙋 ModuleNotFoundError: No module named 'blivedm.models.web'; 'blivedm.models' is not a package", 'number': 381, 'body': '## Question Report\r\n\r\n- 搜索打开和关闭的 [GitHub 问题](https://github.com/eryajf/go-ldap-admin/issues)\r\n\r\n请在提交问题之前回答这些问题，谢谢。 | Please answer these questions before submitting them. Thank you.\r\n\r\n### 你使用了哪个版本？ | Which version did you use?\r\nmain\r\n\r\n### 您使用的python版本&系统环境？ | Your usage python version & system?\r\npython：3.10.11\r\n系统：win11\r\n\r\n### 预期行为 | Expected behavior\r\n正常运行\r\n\r\n### 实际行为 | Actual behavior\r\n```\r\nTraceback (most recent call last):\r\n  File "D:\\GitHub_pro\\AI-Vtuber\\bilibili2.py", line 16, in <module>\r\n    import blivedm.models.web as web_models\r\nModuleNotFoundError: No module named \'blivedm.models.web\'; \'blivedm.models\' is not a package\r\n```\r\n\r\n### 原因分析（如果可以） | Cause analysis (if possible)\r\n库版本不对\r\n\r\n### 问题重现步骤 | Steps to reproduce the problem\r\n![image](https://github.com/Ikaros-521/AI-Vtuber/assets/40910637/61ec029a-3504-4780-b697-5ac6fa83b7a0)\r\n'}
2024-04-30 17:22:24.490 | INFO     | __main__:get_repo_issues_list:59 - {'title': '修复b站监听方案2的用户名获取失败bug', 'number': 383, 'body': None}
2024-04-30 17:22:24.493 | INFO     | __main__:get_repo_issues_list:59 - {'title': 'webui增加登录页；美化UI', 'number': 384, 'body': '![image](https://github.com/Ikaros-521/AI-Vtuber/assets/40910637/4947cc86-4e80-4c60-b867-1b4436142149)\r\n'}
2024-04-30 17:22:24.551 | INFO     | __main__:get_repo_issues_list:59 - {'title': 'webui新增登录页使能，咱本地使用不需要登录！', 'number': 385, 'body': '[减少部分违禁词](https://github.com/Ikaros-521/AI-Vtuber/commit/1d62534d2820b8841f985ef9eceb87970c498d65)\r\n[补充遗漏的webui登录配置](https://github.com/Ikaros-521/AI-Vtuber/commit/cc15a3d9964d0bbde13ea690f1f6fe716e405fdb)\r\n[webui新增登录页使能，咱本地使用不需要登录！](https://github.com/Ikaros-521/AI-Vtuber/commit/c8e119bea38a604f8aa0e0065138369bfbabc420)'}
2024-04-30 17:22:24.596 | INFO     | __main__:get_repo_issues_list:59 - {'title': '删除遗漏的登录页按钮', 'number': 386, 'body': None}
2024-04-30 17:22:24.645 | INFO     | __main__:get_repo_issues_list:59 - {'title': '更新投资人信息', 'number': 387, 'body': None}
2024-04-30 17:22:24.686 | INFO     | __main__:get_repo_issues_list:59 - {'title': '新增更简易的流程图；更新合作伙伴等', 'number': 389, 'body': None}
2024-04-30 17:22:24.723 | INFO     | __main__:get_repo_issues_list:59 - {'title': 'webui新增虚拟身体配置页面；修改webui图标和标题，拉出关键传参', 'number': 390, 'body': None}
2024-04-30 17:22:24.744 | INFO     | __main__:get_repo_issues_list:59 - {'title': '支持智谱新模型32k；webui补充虚拟身体配置项；webui新增开关灯功能；删减部分违禁词', 'number': 391, 'body': None}
2024-04-30 17:22:24.758 | INFO     | __main__:get_repo_issues_list:59 - {'title': '优化webui文本错误部分及UI排版；删减部分违禁词', 'number': 392, 'body': None}
2024-04-30 17:22:24.768 | INFO     | __main__:get_repo_issues_list:59 - {'title': '优化webui的排版', 'number': 393, 'body': None}
2024-04-30 17:22:24.774 | INFO     | __main__:get_repo_issues_list:59 - {'title': '删除部分Live2D模型', 'number': 394, 'body': None}
2024-04-30 17:22:24.776 | INFO     | __main__:get_repo_issues_list:59 - {'title': '🙋 twitch无法监听到弹幕', 'number': 395, 'body': '## Question Report\r\n\r\n- 搜索打开和关闭的 [GitHub 问题](https://github.com/eryajf/go-ldap-admin/issues)\r\n\r\n请在提交问题之前回答这些问题，谢谢。 | Please answer these questions before submitting them. Thank you.\r\n\r\n### 你使用了哪个版本？ | Which version did you use?\r\n主线\r\n\r\n### 您使用的python版本&系统环境？ | Your usage python version & system?\r\npython：3.10.11\r\n系统：win11\r\n\r\n### 预期行为 | Expected behavior\r\n正常运行\r\n\r\n### 实际行为 | Actual behavior\r\n没有弹幕被捕获\r\n\r\n### 原因分析（如果可以） | Cause analysis (if possible)\r\n未知\r\n\r\n### 问题重现步骤 | Steps to reproduce the problem\r\n自己的token，自己发弹幕\r\n'}
2024-04-30 17:22:24.783 | INFO     | __main__:get_repo_issues_list:59 - {'title': '按键映射新增配置项 类型，可支持弹幕或回复触发；升级星火库到1.5.0；修订违禁词', 'number': 396, 'body': None}
2024-04-30 17:22:24.806 | INFO     | __main__:get_repo_issues_list:59 - {'title': '按键映射 回复类型下，其触发规则改为 回复内容包含关键词即触发；星火新增版本配置项', 'number': 397, 'body': None}
2024-04-30 17:22:24.813 | INFO     | __main__:get_repo_issues_list:59 - {'title': '删减违禁词；新增audio_player的对接，内测阶段，bug较多，不建议使用', 'number': 398, 'body': None}
2024-04-30 17:22:24.818 | INFO     | __main__:get_repo_issues_list:59 - {'title': '更新投资人信息', 'number': 399, 'body': None}
2024-04-30 17:22:24.821 | INFO     | __main__:get_repo_issues_list:59 - {'title': '使用文案页合成音频时报错，但聊天页可正常合成音频', 'number': 400, 'body': '使用文案页合成音频时报错，但聊天页可正常合成音频\r\n\r\n#### 您使用的版本？ | Your usage version?\r\n例如：20231015\r\n\r\n#### 您使用的python版本&系统环境？ | Your usage python version & system?\r\npython：3.10.11\r\n系统：win11\r\n\r\n#### 您使用的场景？ | Your usage scenarios?\r\n使用文案页合成音频\r\n\r\n#### 您做了什么操作？ | What did you do?\r\n单机模式下连接 Bert-Vits2 模型，聊天页合成音频正常\r\n\r\n#### 您遇到了什么问题？ | What are your problems?\r\n点击合成音频报错合成失败，请查看原因“”\r\n\r\n#### 您期望的结果是怎样的？ | What is your expected outcome?\r\n文案页可正常合成音频\r\n![屏幕截图 2023-11-06 001833](https://github.com/Ikaros-521/AI-Vtuber/assets/16449708/2f33b390-f9bc-49e3-a26e-739bc7ce2a58)\r\n'}
2024-04-30 17:22:24.825 | INFO     | __main__:get_repo_issues_list:59 - {'title': '🙋 讯飞星火 报错 version问题', 'number': 401, 'body': '## Question Report\r\n\r\n- 搜索打开和关闭的 [GitHub 问题](https://github.com/eryajf/go-ldap-admin/issues)\r\n\r\n请在提交问题之前回答这些问题，谢谢。 | Please answer these questions before submitting them. Thank you.\r\n\r\n### 你使用了哪个版本？ | Which version did you use?\r\nmain\r\n\r\n### 您使用的python版本&系统环境？ | Your usage python version & system?\r\npython：3.10.11\r\n系统：win11\r\n\r\n### 预期行为 | Expected behavior\r\n例如：正常运行\r\n\r\n### 实际行为 | Actual behavior\r\n![image](https://github.com/Ikaros-521/AI-Vtuber/assets/40910637/71383ec8-a26e-48e6-8042-174282825cd2)\r\n\r\n### 原因分析（如果可以） | Cause analysis (if possible)\r\n库版本问题\r\n\r\n### 问题重现步骤 | Steps to reproduce the problem\r\n例如：贴上配置截图，描述下运行步骤等\r\n'}
2024-04-30 17:22:24.838 | INFO     | __main__:get_repo_issues_list:59 - {'title': '通义千问不再适用;修复audio_player模式下，取消点歌失效的bug', 'number': 402, 'body': None}
2024-04-30 17:22:24.841 | INFO     | __main__:get_repo_issues_list:59 - {'title': '新增纯特殊字符和空格组成的文本的合成过滤，避免tts合成错误音频', 'number': 403, 'body': None}
2024-04-30 17:22:36.262 | INFO     | __main__:get_repo_issues_list:44 - 第5页 * 100, 获取到 100 个issue
2024-04-30 17:22:36.263 | INFO     | __main__:get_repo_issues_list:59 - {'title': '文案页 文案合成 vits传参补充遗漏的sdp_radio', 'number': 404, 'body': None}
2024-04-30 17:22:36.264 | INFO     | __main__:get_repo_issues_list:59 - {'title': '删减违禁词', 'number': 405, 'body': None}
2024-04-30 17:22:36.265 | INFO     | __main__:get_repo_issues_list:59 - {'title': '优化chatgpt特殊情况下token一直超长问题', 'number': 406, 'body': None}
2024-04-30 17:22:36.266 | INFO     | __main__:get_repo_issues_list:59 - {'title': '优化chatgpt特殊情况下token一直超长问题,2次都超长，直接清空上下文', 'number': 407, 'body': None}
2024-04-30 17:22:36.267 | INFO     | __main__:get_repo_issues_list:59 - {'title': '增加伊卡洛斯本地问答数据', 'number': 408, 'body': None}
2024-04-30 17:22:36.269 | INFO     | __main__:get_repo_issues_list:59 - {'title': '优化chatgpt特殊情况下token一直超长问题', 'number': 409, 'body': None}
2024-04-30 17:22:36.270 | INFO     | __main__:get_repo_issues_list:59 - {'title': '优化chatgpt特殊情况下token一直超长问题', 'number': 410, 'body': None}
2024-04-30 17:22:36.271 | INFO     | __main__:get_repo_issues_list:59 - {'title': '新增闲时任务功能（UI未适配）', 'number': 411, 'body': None}
2024-04-30 17:22:36.272 | INFO     | __main__:get_repo_issues_list:59 - {'title': '闲时任务-本地音频 传递的内容改为文件名，而非完整路径', 'number': 412, 'body': None}
2024-04-30 17:22:36.274 | INFO     | __main__:get_repo_issues_list:59 - {'title': '修复文案页-tts用vits时，无法合成文案音频的bug', 'number': 413, 'body': None}
2024-04-30 17:22:36.275 | INFO     | __main__:get_repo_issues_list:59 - {'title': '闲时任务功能UI适配；删减违禁词', 'number': 414, 'body': None}
2024-04-30 17:22:36.277 | INFO     | __main__:get_repo_issues_list:59 - {'title': '对闲时任务的闲时时间强制转型为int；更新投资人', 'number': 415, 'body': None}
2024-04-30 17:22:36.278 | INFO     | __main__:get_repo_issues_list:59 - {'title': '新增openai tts接入；删减违禁词', 'number': 416, 'body': '注意！！！！\r\nopenai tts官方接口需要openai库版本为1.2.0，而部分LLM模拟的openai接口，在1.2.0的情况下不兼容，所以暂时可能会有取舍问题，自行斟酌。'}
2024-04-30 17:22:36.279 | INFO     | __main__:get_repo_issues_list:59 - {'title': '补充GUI遗漏的OpenAI TTS配置', 'number': 417, 'body': None}
2024-04-30 17:22:36.281 | INFO     | __main__:get_repo_issues_list:59 - {'title': '补充遗漏的依赖', 'number': 418, 'body': None}
2024-04-30 17:22:36.282 | INFO     | __main__:get_repo_issues_list:59 - {'title': 'webui新增 页面配置页，暂时支持设置UI主题', 'number': 419, 'body': None}
2024-04-30 17:22:36.283 | INFO     | __main__:get_repo_issues_list:59 - {'title': '优化webui提示框', 'number': 420, 'body': None}
2024-04-30 17:22:36.284 | INFO     | __main__:get_repo_issues_list:59 - {'title': '🙋 twitch无限打印错误日志问题', 'number': 421, 'body': '![J`2@66(2$XRU(W2PG4U_6R8](https://github.com/Ikaros-521/AI-Vtuber/assets/40910637/aa9535d1-b189-46be-9582-bfbf642eb615)'}
2024-04-30 17:22:36.286 | INFO     | __main__:get_repo_issues_list:59 - {'title': 'TTS新增tts.ai-lab.top的接入（webui已适配）', 'number': 422, 'body': None}
2024-04-30 17:22:36.288 | INFO     | __main__:get_repo_issues_list:59 - {'title': '🙋 Mac部署问题讨论', 'number': 423, 'body': '专用讨论帖'}
2024-04-30 17:22:36.289 | INFO     | __main__:get_repo_issues_list:59 - {'title': 'twitch增加重连机制和多次失败停止运行机制；gpt默认token提升到4096；使用linux兼容路径语法；bug修复', 'number': 424, 'body': None}
2024-04-30 17:22:36.291 | INFO     | __main__:get_repo_issues_list:59 - {'title': 'gpt默认token提升到4096', 'number': 425, 'body': None}
2024-04-30 17:22:36.292 | INFO     | __main__:get_repo_issues_list:59 - {'title': '优化闲时任务日志输出内容', 'number': 426, 'body': None}
2024-04-30 17:22:36.293 | INFO     | __main__:get_repo_issues_list:59 - {'title': '修复webui闲时任务日志bug；webui重启前先停止程序', 'number': 427, 'body': None}
2024-04-30 17:22:36.294 | INFO     | __main__:get_repo_issues_list:59 - {'title': '文案机制增加自动播放功能，至此，webui开发已完全覆盖pyqt，开始推进废弃pyqt计划', 'number': 428, 'body': None}
2024-04-30 17:22:36.296 | INFO     | __main__:get_repo_issues_list:59 - {'title': '优化配置描述', 'number': 429, 'body': None}
2024-04-30 17:22:36.297 | INFO     | __main__:get_repo_issues_list:59 - {'title': '新增 unity第三方项目对接，将LLM等响应数据传给HTTP中转站（可以用于对接其他项目使用）', 'number': 430, 'body': None}
2024-04-30 17:22:36.298 | INFO     | __main__:get_repo_issues_list:59 - {'title': '恢复genshinvoice的API调用', 'number': 431, 'body': None}
2024-04-30 17:22:36.299 | INFO     | __main__:get_repo_issues_list:59 - {'title': '移动unity对接的启用方式到虚拟身体配置项；恢复错误配置项', 'number': 432, 'body': None}
2024-04-30 17:22:36.301 | INFO     | __main__:get_repo_issues_list:59 - {'title': '修复vits不能切换类型的bug；默认不启用webui的登录功能', 'number': 433, 'body': None}
2024-04-30 17:22:36.304 | INFO     | __main__:get_repo_issues_list:59 - {'title': '哔哩哔哩方案2新增开放平台对接，使用官方API进行监听，应该是最稳定方案了；禁用文案的自动播放；gpt新增gpt-4-1106-preview', 'number': 434, 'body': None}
2024-04-30 17:22:36.305 | INFO     | __main__:get_repo_issues_list:59 - {'title': '音频合成后的路径统一为绝对路径，稳妥点', 'number': 435, 'body': None}
2024-04-30 17:22:36.308 | INFO     | __main__:get_repo_issues_list:59 - {'title': '新增翻译功能，暂时接入百度翻译API，可以配置弹幕或回复内容翻译', 'number': 436, 'body': None}
2024-04-30 17:22:36.310 | INFO     | __main__:get_repo_issues_list:59 - {'title': '修复百度翻译配置读取错误问题', 'number': 438, 'body': None}
2024-04-30 17:22:36.311 | INFO     | __main__:get_repo_issues_list:59 - {'title': '更新思维导图和文档', 'number': 439, 'body': None}
2024-04-30 17:22:36.313 | INFO     | __main__:get_repo_issues_list:59 - {'title': '🚀 程序异常报警机制', 'number': 440, 'body': '如 播放报警音频，如：谁来告诉xxx 我的程序出了问题\r\n邮件推送等'}
